Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
100000,7,89748,50000,250.0,10252,89748
2,8,2,0,0.0,0,2
3,8,1,0,0.0,2,1
100,8,93,50,0.25,7,93
200,8,178,197,0.99,22,178
2000,8,1771,1999,10.0,229,1771
10000,8,8975,4,0.02,1025,8975
20000,8,18015,19999,99.99,1985,18015
40000,8,35882,39999,199.99,4118,35882
60000,8,53763,59997,299.98,6237,53763
80000,8,72013,2,0.01,7987,72013
100000,8,89903,1,0.01,10097,89903
2,9,1,0,0.0,1,1
3,9,2,0,0.0,1,2
100,9,87,50,0.25,13,87
200,9,178,100,0.5,22,178
2000,9,1800,1000,5.0,200,1800
10000,9,8933,9999,50.0,1067,8933
20000,9,17947,10000,50.0,2053,17947
40000,9,35978,2,0.01,4022,35978
60000,9,53978,30000,150.0,6022,53978
80000,9,71686,40000,200.0,8314,71686
100000,9,89581,99993,499.96,10419,89581
2,10,2,0,0.0,0,2
3,10,3,0,0.0,0,3
100,10,89,1,0.01,11,89
200,10,184,198,0.99,16,184
2000,10,1795,1000,5.0,205,1795
10000,10,8989,3,0.02,1011,8989
20000,10,17908,19999,99.99,2092,17908
40000,10,36075,2,0.01,3925,36075
60000,10,53933,1,0.01,6067,53933
80000,10,71980,2,0.01,8020,71980
100000,10,89499,99997,499.98,10501,89499
2,11,2,0,0.0,0,2
3,11,3,0,0.0,0,3
100,11,93,50,0.25,7,93
200,11,179,100,0.5,21,179
2000,11,1785,2,0.01,215,1785
10000,11,8995,2,0.01,1005,8995
20000,11,17950,10000,50.0,2050,17950
40000,11,36029,4,0.02,3971,36029
60000,11,53858,30000,150.0,6142,53858
80000,11,71799,40000,200.0,8201,71799
100000,11,89998,2,0.01,10002,89998
2,12,1,0,0.0,1,1
3,12,3,0,0.0,0,3
100,12,91,2,0.01,9,91
200,12,180,3,0.02,20,180
2000,12,1803,1,0.01,197,1803
10000,12,8990,5000,25.0,1010,8990
20000,12,17829,19998,99.99,2171,17829
40000,12,35997,2,0.01,4003,35997
60000,12,53682,30000,150.0,6318,53682
80000,12,71643,79996,399.98,8357,71643
100000,12,89774,50000,250.0,10226,89774
2,13,2,0,0.0,0,2
3,13,3,0,0.0,0,3
100,13,88,50,0.25,12,88
200,13,176,100,0.5,24,176
2000,13,1781,1000,5.0,219,1781
10000,13,9023,5,0.03,977,9023
20000,13,17998,10000,50.0,2002,17998
40000,13,36044,1,0.01,3956,36044
60000,13,53951,5,0.03,6049,53951
80000,13,71823,40000,200.0,8177,71823
100000,13,89938,7,0.04,10062,89938
2,14,2,0,0.0,0,2
3,14,3,0,0.0,0,3
100,14,90,50,0.25,10,90
200,14,187,100,0.5,13,187
2000,14,1806,1000,5.0,194,1806
10000,14,8928,9997,49.99,1072,8928
20000,14,18004,1,0.01,1996,18004
40000,14,35948,20000,100.0,4052,35948
60000,14,53794,30000,150.0,6206,53794
80000,14,71969,5,0.03,8031,71969
100000,14,89803,50000,250.0,10197,89803
2,15,2,0,0.0,0,2
3,15,3,0,0.0,0,3
100,15,90,99,0.5,10,90
200,15,184,100,0.5,16,184
2000,15,1808,1,0.01,192,1808
10000,15,8960,5000,25.0,1040,8960
20000,15,17878,19999,99.99,2122,17878
40000,15,35908,20000,100.0,4092,35908
60000,15,53889,30000,150.0,6111,53889
80000,15,71698,79999,399.99,8302,71698
100000,15,89308,99999,499.99,10692,89308
2,16,2,0,0.0,0,2
3,16,3,0,0.0,0,3
100,16,92,98,0.49,8,92
200,16,182,3,0.02,18,182
2000,16,1807,1000,5.0,193,1807
10000,16,8979,1,0.01,1021,8979
20000,16,17938,6,0.03,2062,17938
40000,16,35729,39997,199.98,4271,35729
60000,16,54067,2,0.01,5933,54067
80000,16,71856,40000,200.0,8144,71856
100000,16,89476,99994,499.97,10524,89476
2,17,2,0,0.0,0,2
3,17,3,0,0.0,0,3
100,17,93,50,0.25,7,93
200,17,181,100,0.5,19,181
2000,17,1815,1000,5.0,185,1815
10000,17,8980,9997,49.99,1020,8980
20000,17,17900,10000,50.0,2100,17900
40000,17,35799,39998,199.99,4201,35799
60000,17,54005,1,0.01,5995,54005
80000,17,72115,1,0.01,7885,72115
100000,17,89710,50000,250.0,10290,89710
2,18,2,0,0.0,0,2
3,18,3,0,0.0,0,3
100,18,90,50,0.25,10,90
200,18,178,3,0.02,22,178
2000,18,1786,2,0.01,214,1786
10000,18,8969,9995,49.98,1031,8969
20000,18,18076,3,0.02,1924,18076
40000,18,35951,3,0.02,4049,35951
60000,18,53710,59996,299.98,6290,53710
80000,18,71577,79999,399.99,8423,71577
100000,18,89929,4,0.02,10071,89929
2,19,1,0,0.0,1,1
3,19,3,0,0.0,0,3
100,19,92,50,0.25,8,92
200,19,180,198,0.99,20,180
2000,19,1782,1000,5.0,218,1782
10000,19,9012,5,0.03,988,9012
20000,19,18021,2,0.01,1979,18021
40000,19,35911,20000,100.0,4089,35911
60000,19,53721,59999,299.99,6279,53721
80000,19,72117,1,0.01,7883,72117
100000,19,89693,50000,250.0,10307,89693
2,20,2,0,0.0,0,2
3,20,3,0,0.0,0,3
100,20,87,1,0.01,13,87
200,20,179,100,0.5,21,179
2000,20,1787,1999,10.0,213,1787
10000,20,9012,5,0.03,988,9012
20000,20,18012,3,0.02,1988,18012
40000,20,35965,4,0.02,4035,35965
60000,20,54018,2,0.01,5982,54018
80000,20,71858,40000,200.0,8142,71858
100000,20,89843,50000,250.0,10157,89843
2,21,2,0,0.0,0,2
3,21,2,0,0.0,1,2
100,21,87,50,0.25,13,87
200,21,181,198,0.99,19,181
2000,21,1779,1999,10.0,221,1779
10000,21,8981,1,0.01,1019,8981
20000,21,17921,19994,99.97,2079,17921
40000,21,35921,20000,100.0,4079,35921
60000,21,53736,30000,150.0,6264,53736
80000,21,71611,79993,399.96,8389,71611
100000,21,89802,50000,250.0,10198,89802
2,22,2,0,0.0,0,2
3,22,3,0,0.0,0,3
100,22,90,50,0.25,10,90
200,22,177,197,0.99,23,177
2000,22,1791,1000,5.0,209,1791
10000,22,8983,9996,49.98,1017,8983
20000,22,17989,5,0.03,2011,17989
40000,22,35936,4,0.02,4064,35936
60000,22,53674,59997,299.98,6326,53674
80000,22,71627,79994,399.97,8373,71627
100000,22,89820,1,0.01,10180,89820
2,23,2,0,0.0,0,2
3,23,2,0,0.0,1,2
100,23,92,50,0.25,8,92
200,23,191,100,0.5,9,191
2000,23,1774,1998,9.99,226,1774
10000,23,8976,9997,49.99,1024,8976
20000,23,17983,1,0.01,2017,17983
40000,23,35943,20000,100.0,4057,35943
60000,23,53761,59996,299.98,6239,53761
80000,23,72064,1,0.01,7936,72064
100000,23,89594,50000,250.0,10406,89594
2,24,1,0,0.0,1,1
3,24,2,0,0.0,1,2
100,24,92,50,0.25,8,92
200,24,188,1,0.01,12,188
2000,24,1794,1000,5.0,206,1794
10000,24,8972,5000,25.0,1028,8972
20000,24,17897,10000,50.0,2103,17897
40000,24,36007,3,0.02,3993,36007
60000,24,53733,59999,299.99,6267,53733
80000,24,71786,40000,200.0,8214,71786
100000,24,89727,50000,250.0,10273,89727
2,25,2,0,0.0,0,2
3,25,3,0,0.0,0,3
100,25,89,98,0.49,11,89
200,25,177,2,0.01,23,177
2000,25,1816,1000,5.0,184,1816
10000,25,8974,4,0.02,1026,8974
20000,25,18021,2,0.01,1979,18021
40000,25,35725,39996,199.98,4275,35725
60000,25,53825,59993,299.96,6175,53825
80000,25,71676,79994,399.97,8324,71676
100000,25,90005,3,0.02,9995,90005
2,26,2,0,0.0,0,2
3,26,3,0,0.0,0,3
100,26,89,50,0.25,11,89
200,26,175,198,0.99,25,175
2000,26,1795,1000,5.0,205,1795
10000,26,8971,2,0.01,1029,8971
20000,26,17977,2,0.01,2023,17977
40000,26,35958,20000,100.0,4042,35958
60000,26,53880,30000,150.0,6120,53880
80000,26,71548,79996,399.98,8452,71548
100000,26,90071,2,0.01,9929,90071
2,27,2,0,0.0,0,2
3,27,3,0,0.0,0,3
100,27,81,99,0.5,19,81
200,27,178,1,0.01,22,178
2000,27,1782,1,0.01,218,1782
10000,27,8929,9998,49.99,1071,8929
20000,27,17901,10000,50.0,2099,17901
40000,27,35877,39996,199.98,4123,35877
60000,27,53997,4,0.02,6003,53997
80000,27,71552,79997,399.98,8448,71552
100000,27,89638,99998,499.99,10362,89638
2,28,2,0,0.0,0,2
3,28,3,0,0.0,0,3
100,28,93,50,0.25,7,93
200,28,167,1,0.01,33,167
2000,28,1803,4,0.02,197,1803
10000,28,9031,2,0.01,969,9031
20000,28,17913,19998,99.99,2087,17913
40000,28,35708,39998,199.99,4292,35708
60000,28,53919,6,0.03,6081,53919
80000,28,71741,40000,200.0,8259,71741
100000,28,89984,7,0.04,10016,89984
2,29,2,0,0.0,0,2
3,29,2,0,0.0,1,2
100,29,85,2,0.01,15,85
200,29,178,100,0.5,22,178
2000,29,1770,1996,9.98,230,1770
10000,29,8956,9998,49.99,1044,8956
20000,29,17913,19997,99.98,2087,17913
40000,29,36085,1,0.01,3915,36085
60000,29,53681,59994,299.97,6319,53681
80000,29,71691,79995,399.97,8309,71691
100000,29,89569,50000,250.0,10431,89569
2,30,2,0,0.0,0,2
3,30,3,0,0.0,0,3
100,30,93,50,0.25,7,93
200,30,179,100,0.5,21,179
2000,30,1789,1996,9.98,211,1789
10000,30,8951,5000,25.0,1049,8951
20000,30,17986,10000,50.0,2014,17986
40000,30,35826,39999,199.99,4174,35826
60000,30,53862,30000,150.0,6138,53862
80000,30,72186,6,0.03,7814,72186
100000,30,90197,4,0.02,9803,90197
2,31,2,0,0.0,0,2
3,31,3,0,0.0,0,3
100,31,92,50,0.25,8,92
200,31,183,100,0.5,17,183
2000,31,1793,1000,5.0,207,1793
10000,31,8927,9997,49.99,1073,8927
20000,31,17999,4,0.02,2001,17999
40000,31,35939,20000,100.0,4061,35939
60000,31,53953,30000,150.0,6047,53953
80000,31,72137,5,0.03,7863,72137
100000,31,90094,3,0.02,9906,90094
2,32,2,0,0.0,0,2
3,32,3,0,0.0,0,3
100,32,90,50,0.25,10,90
200,32,177,199,1.0,23,177
2000,32,1792,1998,9.99,208,1792
10000,32,8964,5000,25.0,1036,8964
20000,32,17923,19994,99.97,2077,17923
40000,32,36073,1,0.01,3927,36073
60000,32,53778,59995,299.97,6222,53778
80000,32,71763,40000,200.0,8237,71763
100000,32,90066,1,0.01,9934,90066
2,33,2,0,0.0,0,2
3,33,3,0,0.0,0,3
100,33,88,50,0.25,12,88
200,33,183,100,0.5,17,183
2000,33,1810,1,0.01,190,1810
10000,33,8953,9998,49.99,1047,8953
20000,33,17963,2,0.01,2037,17963
40000,33,36004,20000,100.0,3996,36004
60000,33,53901,2,0.01,6099,53901
80000,33,71774,40000,200.0,8226,71774
100000,33,89561,99993,499.96,10439,89561
2,34,1,0,0.0,1,1
3,34,2,0,0.0,1,2
100,34,89,50,0.25,11,89
200,34,173,1,0.01,27,173
2000,34,1787,1997,9.99,213,1787
10000,34,9009,1,0.01,991,9009
20000,34,17894,10000,50.0,2106,17894
40000,34,35895,20000,100.0,4105,35895
60000,34,53891,30000,150.0,6109,53891
80000,34,72059,3,0.02,7941,72059
100000,34,90073,7,0.04,9927,90073
2,35,1,0,0.0,1,1
3,35,3,0,0.0,0,3
100,35,91,1,0.01,9,91
200,35,182,100,0.5,18,182
2000,35,1790,1000,5.0,210,1790
10000,35,9009,3,0.02,991,9009
20000,35,17974,2,0.01,2026,17974
40000,35,36032,1,0.01,3968,36032
60000,35,53965,4,0.02,6035,53965
80000,35,71885,3,0.02,8115,71885
100000,35,89471,99998,499.99,10529,89471
2,36,2,0,0.0,0,2
3,36,3,0,0.0,0,3
100,36,94,50,0.25,6,94
200,36,174,198,0.99,26,174
2000,36,1811,3,0.02,189,1811
10000,36,8936,9999,50.0,1064,8936
20000,36,17938,19999,99.99,2062,17938
40000,36,35853,20000,100.0,4147,35853
60000,36,53625,59999,299.99,6375,53625
80000,36,71906,1,0.01,8094,71906
100000,36,89561,99995,499.97,10439,89561
2,37,1,0,0.0,1,1
3,37,3,0,0.0,0,3
100,37,95,50,0.25,5,95
200,37,170,199,1.0,30,170
2000,37,1810,1,0.01,190,1810
10000,37,8964,5000,25.0,1036,8964
20000,37,17974,10000,50.0,2026,17974
40000,37,35716,39997,199.98,4284,35716
60000,37,53866,30000,150.0,6134,53866
80000,37,71550,79997,399.98,8450,71550
100000,37,89464,99997,499.98,10536,89464
2,38,2,0,0.0,0,2
3,38,3,0,0.0,0,3
100,38,85,99,0.5,15,85
200,38,181,1,0.01,19,181
2000,38,1787,1996,9.98,213,1787
10000,38,9048,2,0.01,952,9048
20000,38,17977,2,0.01,2023,17977
40000,38,35783,39998,199.99,4217,35783
60000,38,53807,59993,299.96,6193,53807
80000,38,71961,5,0.03,8039,71961
100000,38,89423,99998,499.99,10577,89423
2,39,1,0,0.0,1,1
3,39,3,0,0.0,0,3
100,39,85,98,0.49,15,85
200,39,176,199,1.0,24,176
2000,39,1804,1,0.01,196,1804
10000,39,9018,3,0.02,982,9018
20000,39,17971,10000,50.0,2029,17971
40000,39,35856,20000,100.0,4144,35856
60000,39,53766,59995,299.97,6234,53766
80000,39,71665,79997,399.98,8335,71665
100000,39,90010,1,0.01,9990,90010
2,40,1,0,0.0,1,1
3,40,3,0,0.0,0,3
100,40,91,50,0.25,9,91
200,40,175,2,0.01,25,175
2000,40,1808,3,0.02,192,1808
10000,40,9018,5000,25.0,982,9018
20000,40,17898,19997,99.98,2102,17898
40000,40,35847,20000,100.0,4153,35847
60000,40,53590,59998,299.99,6410,53590
80000,40,72020,40000,200.0,7980,72020
100000,40,89432,99995,499.97,10568,89432
2,41,2,0,0.0,0,2
3,41,3,0,0.0,0,3
100,41,88,50,0.25,12,88
200,41,178,2,0.01,22,178
2000,41,1808,1000,5.0,192,1808
10000,41,8972,3,0.02,1028,8972
20000,41,17906,19997,99.98,2094,17906
40000,41,35943,20000,100.0,4057,35943
60000,41,53698,59998,299.99,6302,53698
80000,41,71534,79993,399.96,8466,71534
100000,41,89650,99999,499.99,10350,89650
2,42,2,0,0.0,0,2
3,42,3,0,0.0,0,3
100,42,92,50,0.25,8,92
200,42,184,100,0.5,16,184
2000,42,1764,1000,5.0,236,1764
10000,42,8914,9997,49.99,1086,8914
20000,42,17928,19996,99.98,2072,17928
40000,42,36014,2,0.01,3986,36014
60000,42,53771,59997,299.98,6229,53771
80000,42,71892,40000,200.0,8108,71892
100000,42,90203,4,0.02,9797,90203
2,43,2,0,0.0,0,2
3,43,3,0,0.0,0,3
100,43,91,50,0.25,9,91
200,43,173,199,1.0,27,173
2000,43,1806,1000,5.0,194,1806
10000,43,8941,5000,25.0,1059,8941
20000,43,17922,10000,50.0,2078,17922
40000,43,35868,20000,100.0,4132,35868
60000,43,53894,30000,150.0,6106,53894
80000,43,71618,79995,399.97,8382,71618
100000,43,90095,1,0.01,9905,90095
2,44,2,0,0.0,0,2
3,44,3,0,0.0,0,3
100,44,92,50,0.25,8,92
200,44,173,3,0.02,27,173
2000,44,1817,2,0.01,183,1817
10000,44,9021,5000,25.0,979,9021
20000,44,17916,10000,50.0,2084,17916
40000,44,35971,20000,100.0,4029,35971
60000,44,53639,30000,150.0,6361,53639
80000,44,71917,40000,200.0,8083,71917
100000,44,89850,50000,250.0,10150,89850
2,45,2,0,0.0,0,2
3,45,3,0,0.0,0,3
100,45,91,50,0.25,9,91
200,45,176,1,0.01,24,176
2000,45,1772,1000,5.0,228,1772
10000,45,8981,9995,49.98,1019,8981
20000,45,17967,3,0.02,2033,17967
40000,45,35848,20000,100.0,4152,35848
60000,45,54015,30000,150.0,5985,54015
80000,45,71841,4,0.02,8159,71841
100000,45,89565,99999,499.99,10435,89565
2,46,2,0,0.0,0,2
3,46,3,0,0.0,0,3
100,46,89,50,0.25,11,89
200,46,185,2,0.01,15,185
2000,46,1776,1000,5.0,224,1776
10000,46,8952,9996,49.98,1048,8952
20000,46,17860,19995,99.97,2140,17860
40000,46,35789,20000,100.0,4211,35789
60000,46,54017,2,0.01,5983,54017
80000,46,71773,79995,399.97,8227,71773
100000,46,89676,50000,250.0,10324,89676
2,47,2,0,0.0,0,2
3,47,3,0,0.0,0,3
100,47,92,50,0.25,8,92
200,47,178,2,0.01,22,178
2000,47,1817,1000,5.0,183,1817
10000,47,9005,5000,25.0,995,9005
20000,47,17976,10000,50.0,2024,17976
40000,47,35847,20000,100.0,4153,35847
60000,47,54002,5,0.03,5998,54002
80000,47,71849,40000,200.0,8151,71849
100000,47,90000,1,0.01,10000,90000
2,48,2,0,0.0,0,2
3,48,3,0,0.0,0,3
100,48,92,1,0.01,8,92
200,48,185,100,0.5,15,185
2000,48,1792,1997,9.99,208,1792
10000,48,8907,9998,49.99,1093,8907
20000,48,18009,1,0.01,1991,18009
40000,48,35961,3,0.02,4039,35961
60000,48,53737,59994,299.97,6263,53737
80000,48,71506,79999,399.99,8494,71506
100000,48,90116,2,0.01,9884,90116
2,49,1,0,0.0,1,1
3,49,3,0,0.0,0,3
100,49,90,50,0.25,10,90
200,49,186,100,0.5,14,186
2000,49,1800,1000,5.0,200,1800
10000,49,9042,2,0.01,958,9042
20000,49,17848,19996,99.98,2152,17848
40000,49,35879,20000,100.0,4121,35879
60000,49,53969,1,0.01,6031,53969
80000,49,72171,4,0.02,7829,72171
100000,49,89597,99999,499.99,10403,89597
2,50,2,0,0.0,0,2
3,50,3,0,0.0,0,3
100,50,91,50,0.25,9,91
200,50,179,100,0.5,21,179
2000,50,1790,1000,5.0,210,1790
10000,50,8986,5000,25.0,1014,8986
20000,50,18001,10000,50.0,1999,18001
40000,50,35846,20000,100.0,4154,35846
60000,50,54003,2,0.01,5997,54003
80000,50,71692,79999,399.99,8308,71692
100000,50,89395,99993,499.96,10605,89395
2,51,1,0,0.0,1,1
3,51,3,0,0.0,0,3
100,51,89,50,0.25,11,89
200,51,185,199,1.0,15,185
2000,51,1803,1000,5.0,197,1803
10000,51,8978,5000,25.0,1022,8978
20000,51,17957,10000,50.0,2043,17957
40000,51,35804,39998,199.99,4196,35804
60000,51,54150,5,0.03,5850,54150
80000,51,71589,79999,399.99,8411,71589
100000,51,89395,99997,499.98,10605,89395
2,52,2,0,0.0,0,2
3,52,3,0,0.0,0,3
100,52,93,98,0.49,7,93
200,52,186,198,0.99,14,186
2000,52,1819,1000,5.0,181,1819
10000,52,9051,5000,25.0,949,9051
20000,52,17989,4,0.02,2011,17989
40000,52,36067,6,0.03,3933,36067
60000,52,53683,59998,299.99,6317,53683
80000,52,71574,79999,399.99,8426,71574
100000,52,89831,50000,250.0,10169,89831
2,53,1,0,0.0,1,1
3,53,3,0,0.0,0,3
100,53,94,1,0.01,6,94
200,53,176,198,0.99,24,176
2000,53,1805,1000,5.0,195,1805
10000,53,8989,5000,25.0,1011,8989
20000,53,17968,1,0.01,2032,17968
40000,53,35992,1,0.01,4008,35992
60000,53,54023,2,0.01,5977,54023
80000,53,72061,1,0.01,7939,72061
100000,53,89495,99995,499.97,10505,89495
2,54,2,0,0.0,0,2
3,54,3,0,0.0,0,3
100,54,90,50,0.25,10,90
200,54,182,100,0.5,18,182
2000,54,1814,1997,9.99,186,1814
10000,54,8948,5000,25.0,1052,8948
20000,54,18012,1,0.01,1988,18012
40000,54,36011,2,0.01,3989,36011
60000,54,54084,3,0.02,5916,54084
80000,54,71935,40000,200.0,8065,71935
100000,54,89874,1,0.01,10126,89874
2,55,2,0,0.0,0,2
3,55,3,0,0.0,0,3
100,55,89,50,0.25,11,89
200,55,179,100,0.5,21,179
2000,55,1785,1000,5.0,215,1785
10000,55,9002,3,0.02,998,9002
20000,55,18027,4,0.02,1973,18027
40000,55,35876,20000,100.0,4124,35876
60000,55,53833,3,0.02,6167,53833
80000,55,71910,3,0.02,8090,71910
100000,55,90114,2,0.01,9886,90114
2,56,2,0,0.0,0,2
3,56,3,0,0.0,0,3
100,56,83,98,0.49,17,83
200,56,174,100,0.5,26,174
2000,56,1774,1998,9.99,226,1774
10000,56,9009,5000,25.0,991,9009
20000,56,17978,2,0.01,2022,17978
40000,56,36031,3,0.02,3969,36031
60000,56,53970,4,0.02,6030,53970
80000,56,71863,1,0.01,8137,71863
100000,56,89636,50000,250.0,10364,89636
2,57,2,0,0.0,0,2
3,57,3,0,0.0,0,3
100,57,87,50,0.25,13,87
200,57,177,100,0.5,23,177
2000,57,1794,1000,5.0,206,1794
10000,57,8965,9998,49.99,1035,8965
20000,57,17876,19999,99.99,2124,17876
40000,57,35985,20000,100.0,4015,35985
60000,57,53967,1,0.01,6033,53967
80000,57,71645,79999,399.99,8355,71645
100000,57,90016,2,0.01,9984,90016
2,58,2,0,0.0,0,2
3,58,3,0,0.0,0,3
100,58,89,50,0.25,11,89
200,58,175,1,0.01,25,175
2000,58,1804,1000,5.0,196,1804
10000,58,9004,2,0.01,996,9004
20000,58,17898,19996,99.98,2102,17898
40000,58,36001,2,0.01,3999,36001
60000,58,53732,59997,299.98,6268,53732
80000,58,71562,79999,399.99,8438,71562
100000,58,89710,50000,250.0,10290,89710
2,59,2,0,0.0,0,2
3,59,2,0,0.0,1,2
100,59,89,50,0.25,11,89
200,59,180,100,0.5,20,180
2000,59,1817,1,0.01,183,1817
10000,59,8968,1,0.01,1032,8968
20000,59,17879,10000,50.0,2121,17879
40000,59,35716,39998,199.99,4284,35716
60000,59,53934,1,0.01,6066,53934
80000,59,71585,79997,399.98,8415,71585
100000,59,89883,2,0.01,10117,89883
2,60,2,0,0.0,0,2
3,60,3,0,0.0,0,3
100,60,87,98,0.49,13,87
200,60,184,100,0.5,16,184
2000,60,1795,4,0.02,205,1795
10000,60,8968,5000,25.0,1032,8968
20000,60,17940,10000,50.0,2060,17940
40000,60,36001,4,0.02,3999,36001
60000,60,53684,59999,299.99,6316,53684
80000,60,71575,79996,399.98,8425,71575
100000,60,89508,99997,499.98,10492,89508
2,61,2,0,0.0,0,2
3,61,3,0,0.0,0,3
100,61,94,50,0.25,6,94
200,61,173,199,1.0,27,173
2000,61,1779,1000,5.0,221,1779
10000,61,9016,5,0.03,984,9016
20000,61,17906,19996,99.98,2094,17906
40000,61,35911,20000,100.0,4089,35911
60000,61,53683,59999,299.99,6317,53683
80000,61,72046,2,0.01,7954,72046
100000,61,89829,50000,250.0,10171,89829
2,62,2,0,0.0,0,2
3,62,3,0,0.0,0,3
100,62,89,99,0.5,11,89
200,62,176,2,0.01,24,176
2000,62,1788,1000,5.0,212,1788
10000,62,8999,2,0.01,1001,8999
20000,62,17904,19994,99.97,2096,17904
40000,62,35994,20000,100.0,4006,35994
60000,62,53568,59997,299.98,6432,53568
80000,62,71954,1,0.01,8046,71954
100000,62,89732,99999,499.99,10268,89732
2,63,2,0,0.0,0,2
3,63,2,0,0.0,1,2
100,63,93,50,0.25,7,93
200,63,177,3,0.02,23,177
2000,63,1829,1998,9.99,171,1829
10000,63,8959,9997,49.99,1041,8959
20000,63,17922,10000,50.0,2078,17922
40000,63,35827,39998,199.99,4173,35827
60000,63,53712,59996,299.98,6288,53712
80000,63,71916,2,0.01,8084,71916
100000,63,89620,99993,499.96,10380,89620
2,64,1,0,0.0,1,1
3,64,2,0,0.0,1,2
100,64,92,98,0.49,8,92
200,64,177,100,0.5,23,177
2000,64,1787,3,0.02,213,1787
10000,64,9010,5000,25.0,990,9010
20000,64,17912,19997,99.98,2088,17912
40000,64,35891,20000,100.0,4109,35891
60000,64,53922,30000,150.0,6078,53922
80000,64,71995,3,0.02,8005,71995
100000,64,89417,99998,499.99,10583,89417
2,65,1,0,0.0,1,1
3,65,3,0,0.0,0,3
100,65,85,1,0.01,15,85
200,65,177,199,1.0,23,177
2000,65,1790,1000,5.0,210,1790
10000,65,8985,2,0.01,1015,8985
20000,65,17893,10000,50.0,2107,17893
40000,65,35930,20000,100.0,4070,35930
60000,65,54057,1,0.01,5943,54057
80000,65,71715,79999,399.99,8285,71715
100000,65,89492,99996,499.98,10508,89492
2,66,2,0,0.0,0,2
3,66,2,0,0.0,1,2
100,66,88,50,0.25,12,88
200,66,188,100,0.5,12,188
2000,66,1786,1000,5.0,214,1786
10000,66,8994,1,0.01,1006,8994
20000,66,18100,1,0.01,1900,18100
40000,66,35735,39995,199.97,4265,35735
60000,66,53890,6,0.03,6110,53890
80000,66,71720,40000,200.0,8280,71720
100000,66,89908,50000,250.0,10092,89908
2,67,1,0,0.0,1,1
3,67,3,0,0.0,0,3
100,67,91,50,0.25,9,91
200,67,181,100,0.5,19,181
2000,67,1813,1999,10.0,187,1813
10000,67,9007,5000,25.0,993,9007
20000,67,17915,10000,50.0,2085,17915
40000,67,35854,39998,199.99,4146,35854
60000,67,53744,59996,299.98,6256,53744
80000,67,71971,7,0.04,8029,71971
100000,67,90027,4,0.02,9973,90027
2,68,2,0,0.0,0,2
